id,extra_features_lst,extra_features_count,abs,airbags,airconditioning,alarm,alloywheels,am/fmradio,analogeaircondition,anti-theftsystem,aux,backpowerwindows,bluetooth,cassetteradio,cdchanger,cdplayer,centrallock,closingmirrors,cruisecontrol,driverairbag,dvdplayer,ebd,electricchairs,electricmirrors,electronicwindow,eps,esp,fabricbrushes,foglight,foglights,frontpowerwindows,frontsensors,gps,intelligentparkingsystem,keyless,leatherseats,multifunction,navigationsystem,off-roadtyres,passengerairbag,powerlocks,powermirrors,powerseats,powersteering,powerwindows,premiumwheels/rims,rearcamera,rearspoiler,rearviewcamera,roofrack,sensors,sideairbag,startengine,steptronic,sunroof,tintedglass,touchactivateddoorlock,touchscreen,tractioncontrol,usb
12887,"['abs' 'airbags' 'am/fmradio' 'aux' 'bluetooth' 'ebd' 'foglights'
 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows'
 'premiumwheels/rims' 'usb']",13,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12888,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'rearviewcamera' 'roofrack' 'sunroof' 'touchscreen' 'usb']",26,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
12889,['abs' 'airconditioning' 'airbags' 'am/fmradio'],4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12890,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'rearviewcamera' 'roofrack' 'sunroof' 'touchscreen']",25,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0
12891,['bluetooth' 'sensors' 'rearviewcamera'],3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12892,"['airconditioning' 'airbags' 'alarm' 'am/fmradio' 'cruisecontrol'
 'leatherseats' 'powerlocks' 'powermirrors' 'powerseats' 'powersteering'
 'powerwindows' 'premiumwheels/rims']",12,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12903,"['abs' 'airconditioning' 'am/fmradio' 'aux' 'bluetooth' 'ebd' 'foglights'
 'keyless' 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows'
 'usb']",13,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12912,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'sensors' 'powerlocks' 'powersteering' 'powerwindows'
 'premiumwheels/rims' 'rearviewcamera' 'sunroof' 'touchscreen' 'usb']",17,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
12914,['abs' 'am/fmradio' 'aux' 'powerlocks' 'powerwindows'],5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12923,"['fabricbrushes' 'airconditioning' 'powersteering' 'keyless'
 'electricmirrors' 'frontpowerwindows' 'backpowerwindows' 'cdplayer' 'aux'
 'abs' 'driverairbag' 'passengerairbag' 'alloywheels' 'foglight' 'alarm'
 'centrallock']",16,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12924,"['electricmirrors' 'closingmirrors' 'airconditioning' 'touchscreen'
 'intelligentparkingsystem' 'powersteering' 'keyless' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'multifunction' 'cassetteradio'
 'bluetooth' 'cdchanger' 'aux' 'usb' 'sensors' 'sideairbag' 'abs' 'ebd'
 'driverairbag' 'anti-theftsystem' 'frontsensors' 'passengerairbag'
 'alloywheels' 'startengine' 'centrallock' 'rearcamera' 'foglight' 'alarm'
 'gps' 'rearspoiler' 'cruisecontrol' 'powerseats']",34,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1
12925,"['powersteering' 'airconditioning' 'keyless' 'electricmirrors'
 'frontpowerwindows' 'backpowerwindows' 'aux' 'cdplayer' 'abs' 'ebd'
 'driverairbag' 'passengerairbag' 'alloywheels']",13,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12926,"['airconditioning' 'fabricbrushes' 'keyless' 'frontpowerwindows'
 'backpowerwindows' 'aux' 'cassetteradio' 'anti-theftsystem' 'foglight'
 'centrallock' 'alarm']",11,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12927,"['electricmirrors' 'closingmirrors' 'leatherseats' 'airconditioning'
 'fabricbrushes' 'keyless' 'frontpowerwindows' 'backpowerwindows'
 'tintedglass' 'dvdplayer' 'cdplayer' 'cassetteradio' 'aux' 'sensors'
 'abs' 'ebd' 'driverairbag' 'passengerairbag' 'alloywheels' 'alarm'
 'powerseats' 'foglight']",22,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12928,['electricmirrors' 'multifunction' 'abs' 'driverairbag' 'ebd'],5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12930,['electricmirrors' 'abs' 'driverairbag' 'ebd'],4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12931,"['electricmirrors' 'closingmirrors' 'airconditioning' 'fabricbrushes'
 'keyless' 'powersteering' 'touchscreen' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'aux' 'usb' 'bluetooth' 'multifunction'
 'abs' 'anti-theftsystem' 'eps' 'esp' 'driverairbag' 'ebd'
 'passengerairbag' 'alloywheels' 'centrallock' 'foglight' 'alarm'
 'rearcamera' 'cruisecontrol']",27,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
12932,"['electricmirrors' 'airconditioning' 'powersteering' 'keyless'
 'touchscreen' 'frontpowerwindows' 'backpowerwindows' 'tintedglass'
 'multifunction' 'aux' 'abs' 'anti-theftsystem' 'driverairbag' 'ebd'
 'passengerairbag' 'centrallock' 'alloywheels' 'rearspoiler' 'foglight'
 'alarm' 'rearcamera']",21,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
12933,"['electricmirrors' 'closingmirrors' 'airconditioning' 'leatherseats'
 'keyless' 'touchscreen' 'powersteering' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'aux' 'bluetooth' 'multifunction'
 'anti-theftsystem' 'abs' 'sensors' 'driverairbag' 'ebd' 'passengerairbag'
 'alloywheels' 'rearcamera' 'startengine' 'foglight' 'alarm' 'centrallock'
 'rearspoiler']",26,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
12934,['electricmirrors' 'abs' 'driverairbag' 'ebd'],4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12935,"['airconditioning' 'powersteering' 'keyless' 'electricmirrors'
 'fabricbrushes' 'backpowerwindows' 'frontpowerwindows' 'aux' 'abs' 'ebd'
 'driverairbag' 'passengerairbag' 'anti-theftsystem' 'foglight' 'alarm'
 'centrallock']",16,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12936,"['electricmirrors' 'airconditioning' 'powersteering' 'keyless'
 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'usb' 'bluetooth'
 'cassetteradio' 'sideairbag' 'abs' 'driverairbag' 'passengerairbag'
 'alloywheels' 'foglight']",16,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12937,"['electricmirrors' 'airconditioning' 'leatherseats' 'keyless'
 'backpowerwindows' 'frontpowerwindows' 'cassetteradio' 'cdchanger' 'aux'
 'usb' 'abs' 'driverairbag' 'passengerairbag' 'ebd' 'gps' 'foglight'
 'alarm']",17,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12938,"['fabricbrushes' 'intelligentparkingsystem' 'powersteering'
 'airconditioning' 'electricmirrors' 'keyless' 'closingmirrors'
 'leatherseats' 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'aux'
 'cdplayer' 'bluetooth' 'multifunction' 'ebd' 'abs' 'sensors'
 'anti-theftsystem' 'driverairbag' 'passengerairbag' 'alloywheels'
 'startengine' 'centrallock' 'foglight' 'rearspoiler' 'alarm']",27,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
12939,"['powersteering' 'intelligentparkingsystem' 'airconditioning'
 'electricmirrors' 'keyless' 'closingmirrors' 'leatherseats'
 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'aux' 'bluetooth'
 'cdplayer' 'multifunction' 'ebd' 'abs' 'sensors' 'anti-theftsystem'
 'driverairbag' 'passengerairbag' 'foglight' 'alloywheels' 'centrallock'
 'rearspoiler' 'rearcamera' 'alarm']",26,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
12940,"['electricmirrors' 'electricchairs' 'airconditioning' 'closingmirrors'
 'keyless' 'fabricbrushes' 'sunroof' 'powersteering' 'frontpowerwindows'
 'backpowerwindows' 'aux' 'usb' 'bluetooth' 'dvdplayer' 'ebd' 'abs'
 'anti-theftsystem' 'driverairbag' 'passengerairbag' 'alloywheels'
 'rearspoiler' 'powerseats' 'rearcamera' 'cruisecontrol' 'alarm'
 'centrallock']",26,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
12941,"['electricmirrors' 'closingmirrors' 'airconditioning' 'leatherseats'
 'keyless' 'powersteering' 'frontpowerwindows' 'backpowerwindows'
 'tintedglass' 'multifunction' 'cdchanger' 'usb' 'dvdplayer' 'bluetooth'
 'cdplayer' 'cassetteradio' 'aux' 'sensors' 'abs' 'eps' 'driverairbag'
 'ebd' 'passengerairbag' 'alloywheels' 'alarm' 'powerseats' 'centrallock']",27,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
12943,['electricmirrors' 'abs' 'driverairbag' 'ebd'],4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12944,"['powersteering' 'airconditioning' 'keyless' 'electricmirrors'
 'backpowerwindows' 'tintedglass' 'frontpowerwindows' 'cdplayer' 'aux'
 'bluetooth' 'cassetteradio' 'cdchanger' 'dvdplayer' 'multifunction' 'abs'
 'ebd' 'eps' 'driverairbag' 'passengerairbag' 'alarm' 'centrallock'
 'foglight']",22,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12946,"['airconditioning' 'keyless' 'frontpowerwindows' 'backpowerwindows'
 'driverairbag']",5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12947,"['airconditioning' 'electricmirrors' 'fabricbrushes' 'powersteering' 'aux'
 'cassetteradio' 'usb' 'bluetooth' 'foglight']",9,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12949,"['airconditioning' 'keyless' 'frontpowerwindows' 'backpowerwindows'
 'tintedglass' 'sideairbag' 'abs' 'driverairbag' 'passengerairbag'
 'alloywheels']",10,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12950,"['touchscreen' 'electricmirrors' 'airconditioning' 'leatherseats'
 'keyless' 'powersteering' 'frontpowerwindows' 'backpowerwindows'
 'tintedglass' 'aux' 'cdplayer' 'multifunction' 'ebd' 'abs'
 'anti-theftsystem' 'driverairbag' 'passengerairbag' 'alloywheels'
 'rearcamera' 'centrallock' 'rearspoiler' 'foglight' 'alarm']",23,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
12951,"['powersteering' 'closingmirrors' 'airconditioning' 'leatherseats'
 'keyless' 'intelligentparkingsystem' 'fabricbrushes' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'cassetteradio' 'multifunction'
 'cdchanger' 'aux' 'dvdplayer' 'usb' 'cdplayer' 'bluetooth' 'ebd'
 'anti-theftsystem' 'sideairbag' 'sensors' 'abs' 'driverairbag' 'eps'
 'passengerairbag' 'alloywheels' 'gps' 'centrallock' 'alarm' 'rearspoiler'
 'powerseats' 'foglight']",33,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
12952,"['powersteering' 'intelligentparkingsystem' 'airconditioning'
 'electricmirrors' 'sunroof' 'keyless' 'closingmirrors' 'electricchairs'
 'touchscreen' 'leatherseats' 'touchactivateddoorlock' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'multifunction' 'aux' 'usb' 'bluetooth'
 'ebd' 'sideairbag' 'abs' 'sensors' 'esp' 'frontsensors' 'driverairbag'
 'anti-theftsystem' 'eps' 'passengerairbag' 'foglight' 'alloywheels'
 'centrallock' 'rearcamera' 'startengine' 'gps' 'rearspoiler'
 'cruisecontrol' 'alarm']",37,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1
12953,"['fabricbrushes' 'airconditioning' 'keyless' 'powersteering'
 'electricmirrors' 'backpowerwindows' 'frontpowerwindows' 'cassetteradio'
 'cdplayer' 'aux' 'anti-theftsystem' 'abs' 'driverairbag'
 'passengerairbag' 'foglight' 'alarm' 'centrallock']",17,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12954,"['touchscreen' 'electricmirrors' 'airconditioning' 'leatherseats'
 'keyless' 'powersteering' 'frontpowerwindows' 'backpowerwindows'
 'tintedglass' 'aux' 'cdplayer' 'multifunction' 'ebd' 'abs'
 'anti-theftsystem' 'driverairbag' 'passengerairbag' 'alloywheels'
 'rearcamera' 'centrallock' 'rearspoiler' 'foglight' 'alarm']",23,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
12956,['airconditioning' 'alarm' 'powersteering'],3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12957,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'off-roadtyres' 'powerlocks' 'powermirrors'
 'powersteering' 'powerwindows' 'premiumwheels/rims' 'roofrack' 'usb']",17,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12959,"['abs' 'airconditioning' 'airbags' 'am/fmradio' 'aux' 'bluetooth'
 'foglights' 'keyless' 'powerlocks' 'powermirrors' 'powersteering'
 'powerwindows' 'usb']",13,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12961,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'foglights' 'leatherseats' 'sensors' 'powerlocks' 'powersteering'
 'powerwindows' 'rearviewcamera' 'touchscreen' 'usb']",16,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
12963,"['abs' 'airconditioning' 'aux' 'keyless' 'leatherseats' 'sensors'
 'powerlocks' 'powermirrors' 'powerwindows']",9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12964,"['abs' 'airconditioning' 'airbags' 'am/fmradio' 'aux' 'cruisecontrol'
 'foglights' 'leatherseats' 'powerlocks' 'powersteering' 'powerwindows'
 'usb']",12,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12966,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'ebd'
 'foglights' 'leatherseats' 'off-roadtyres' 'sensors' 'powerlocks'
 'powermirrors' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'roofrack' 'usb']",18,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
12967,"['airconditioning' 'cruisecontrol' 'foglights' 'powerlocks' 'powermirrors'
 'powersteering' 'powerwindows']",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12970,"['airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'foglights' 'sensors' 'powerlocks' 'powermirrors' 'powersteering'
 'powerwindows' 'premiumwheels/rims' 'sunroof' 'usb']",15,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12971,"['keyless' 'aux' 'abs' 'bluetooth' 'usb' 'tractioncontrol'
 'analogeaircondition' 'touchscreen' 'sensors' 'powermirrors'
 'electronicwindow' 'airbags']",12,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
12972,"['keyless' 'aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition'
 'touchscreen' 'sensors' 'powermirrors' 'electronicwindow' 'airbags']",11,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12973,"['keyless' 'aux' 'abs' 'bluetooth' 'usb' 'tractioncontrol'
 'analogeaircondition' 'touchscreen' 'sensors' 'powermirrors'
 'electronicwindow' 'airbags']",12,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
12978,"['aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition' 'touchscreen'
 'sensors' 'powermirrors' 'electronicwindow' 'airbags']",10,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12982,"['aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition' 'powermirrors'
 'electronicwindow' 'airbags']",8,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12983,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12984,"['keyless' 'aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition' 'sensors'
 'powermirrors' 'electronicwindow' 'airbags']",10,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12985,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12986,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12987,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988,"['keyless' 'aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition'
 'touchscreen' 'sensors' 'electronicwindow' 'airbags']",10,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12990,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
